index,name,rating,author_title,review_text,review_rating,date,language,negative,neutral,positive,bigrams_lemmatized,trigrams_lemmatized
190,Lost Weekend,4.4,Peter,"['pretty', 'good', 'like', 'university', 'vibe', ' ', 'convenient', 'location', ' ', 'fun', 'guy', 'serve', 'counter', ' ', 'good', 'improved', 'air', 'vent', 'system', 'bit', '  ', 'pretty', 'hot', 'inside', 'fast']",4.0,2022-05-20,en,0.0555437020957469,0.1275914311408996,0.8168648481369019,"['pretty_good', 'university', 'vibe', 'convenient_location', 'fun', 'guy', 'counter', 'good', 'improved', 'air', 'vent', 'system', 'bit', '_', 'pretty', 'hot', 'fast']","['pretty_good', 'university', 'vibe', 'convenient_location', '_', 'fun', 'guy', 'counter', 'good', 'improved', 'air', 'vent', 'system', 'bit', '_', 'pretty', 'hot', 'fast']"
191,Lost Weekend,4.4,Sefa Deg,"['nice', 'find', 'spot', 'sit', ' ', 'kind', 'crowd']",5.0,2022-05-18,en,0.8803714513778687,0.0936460569500923,0.0259825140237808,"['nice', 'spot_sit', 'kind']","['nice', 'spot_sit', 'kind']"
192,Lost Weekend,4.4,Leo Mustafa,"['i‘ve', '5', 'time', 'row', ' ', 'end']",5.0,2022-05-17,en,0.4944997131824493,0.3516827523708343,0.1538175344467163,"['i‘ve', 'end']","['i‘ve', 'end']"
193,Lost Weekend,4.4,Mike S,"['late', 'evening', 'turn', 'nice', 'bar', 'music', 'lot', 'space', 'inside', 'dance', 'vibing', ' ', 'great', 'atmosphere', ' ', 'feel', 'like', 'berlin', ' ', 'people', 'chill', ' ', 'dance', ' ', 'fun', 'enjoy', 'time', ' ', 'totally', 'recommend']",5.0,2022-05-17,en,0.0183418486267328,0.09031942486763,0.8913387060165405,"['late', 'evening_turn', 'nice', 'bar', 'music', 'lot_space', 'dance', 'great_atmosphere', 'feel_like', 'berlin', 'people', 'dance', 'fun', 'enjoy', 'time', 'totally_recommend']","['late', 'evening_turn', 'nice_bar', 'music', 'lot_space', 'dance', 'great_atmosphere', 'feel_like', 'berlin', 'people', 'dance', 'fun', 'enjoy', 'time', 'totally_recommend']"
194,Lost Weekend,4.4,Franca,"['lieb', '❣', '️', '💯', 'Atmosphäre', ' ', 'Musik', ' ', 'Leute', ' ', 'drinks', ' ', 'Stimmung', ' ', 'passe', 'Zielgruppe', ' ', 'fühlen', 'jedesmal', 'Super', 'Menge', 'Spaß', ' ', 'danke', 'Liebes', 'Team', ' ']",5.0,2022-05-15,de,0.0282535385340452,0.0547450594604015,0.9170014262199402,"['❣', '️', 'Atmosphäre', 'Musik', 'Leute', 'drinks', 'Stimmung', 'paß', 'Zielgruppe', 'jedesmal', 'Super', 'Menge', 'Spaß', '_', 'dank', 'Lieb', 'Team']","['❣', '️', 'Atmosphäre', 'Musik', 'Leute', 'drinks', 'Stimmung', 'paß', 'Zielgruppe', 'jedesmal', 'Super', 'Menge', 'Spaß', '_', 'dank', 'Lieb', 'Team']"
195,Lost Weekend,4.4,Nik,"[' ', 'teuer']",4.0,2022-05-12,de,0.1633375585079193,0.3901833891868591,0.4464789927005768,['teuer'],['teuer']
196,Lost Weekend,4.4,Linda Sch.,"['expensive', 'great', ' ', 'cake', 'snack', 'super', 'good', 'atmosphere', 'nice', ' ', 'hard', 'find', 'sit', ' ', 'plan', '   ']",4.0,2022-05-10,en,0.0237852223217487,0.1198924109339714,0.8563224077224731,"['expensive', 'great', 'cake', 'snack', 'super', 'nice', 'plan']","['expensive', 'great', 'cake', 'snack', 'super', 'nice', 'plan']"
197,Lost Weekend,4.4,Marina Kress,"['fave', 'spot', 'study', ' ', 'switch', 'glass', 'wine', 'right']",5.0,2022-05-05,en,0.0191839076578617,0.1363748461008072,0.8444411754608154,"['fave', 'spot', 'study', 'switch', 'glass_wine', 'right']","['fave', 'spot', 'study', 'switch', 'glass_wine', 'right']"
198,Lost Weekend,4.4,Michael B.,"['lieblingslocations', '    ', 'Nice', 'Event', 'bezahlbar', 'drinks', ' ', 'Personal', 'gäste', 'Super', 'angenehm', '    ', 'gerne', 'vorbei']",5.0,2022-05-04,de,0.0254622902721166,0.0555612631142139,0.9189764261245728,"['lieblingslocation', 'Nice', 'Event', 'bezahlbar', 'drinks', 'Personal', 'gäste', 'Super_angenehm', '_', 'gerne', 'vorbei']","['lieblingslocation', 'Nice', 'Event', 'bezahlbar', 'drinks', 'Personal', 'gäste', 'Super_angenehm', '_', 'gerne', 'vorbei']"
199,Lost Weekend,4.4,Andrea Delgado,"['good', 'chai', 'latte', ' ', 'price', 'good', '     ', 'want', 'work', ' ', 'wifi', 'available', 'fast', 'compare', 'café', '  ', '2', 'hour', 'max', ' ', 'chair', 'comfortable']",4.0,2022-04-11,en,0.1514619290828704,0.1994124352931976,0.6491256356239319,"['good', 'chai_latte', 'price', 'good', 'work', 'wifi', 'available', 'fast', 'compare', 'café', 'max', 'chair', 'comfortable']","['good', 'chai_latte', 'price', 'good', 'work', 'wifi', 'available', 'fast', 'compare', 'café', 'max', 'chair', 'comfortable']"
200,Lost Weekend,4.4,Alexandra S,"['good', 'live', 'music', ' ', 'great', 'friendly', 'staff', ' ', 'wait', 'come']",5.0,2022-04-09,en,0.0188120361417531,0.0570657961070537,0.924122154712677,"['good', 'live_music', 'great', 'wait']","['good_live_music', 'great', 'wait']"
201,Lost Weekend,4.4,Johanna Rest,"['Mega', 'entspannt', 'schön', 'Ambiente', 'laden', ' ', 'drinks', 'Snack', 'empfehlen', ' ', 'coole', 'Leute', 'Ort']",5.0,2022-04-09,de,0.0171098690479993,0.0526523254811763,0.9302377700805664,"['Mega', 'schön_Ambient', 'laden', 'Snack', 'coole_Leute', 'Ort']","['Mega', 'schön_Ambient', 'laden', 'Snack', 'coole_Leute', 'Ort']"
202,Lost Weekend,4.4,Yang Sissi,"['like', ' ', 'thing', 'spoil', ' ', 'café', 'require', 'impfpass', 'sondern', 'auch', 'negative', 'test', 'certificate！even', 'totally', 'geimpft', 'impfpass', 'valid！and', 'happen', 'week', 'ago', ' ', '„', 'lockerung', '„', 'general', '3', 'g', 'time', 'permit', 'restaurant', 'cafés！i', 'like', ' ', 'understand', 'rule', 'totally', 'understand', 'café', 'accept', 'impfpass', 'valid', ' ', 'choice', 'rule', 'guest', 'feel', 'respekt', ' ']",2.0,2022-04-07,en,0.5340783596038818,0.312799870967865,0.1531217545270919,"['thing', 'spoil', 'café', 'impfpass', 'sondern', 'auch', 'negative', 'test', 'totally', 'geimpft', 'impfpass', 'valid！and', 'general', 'g', 'time', 'permit', 'restaurant', 'cafés！i', 'rule', 'totally', 'café', 'impfpass', 'valid', 'choice', 'rule', 'guest', 'respekt']","['thing', 'spoil', 'café', 'impfpass', 'sondern', 'auch', 'negative', 'test', 'totally', 'geimpft', 'impfpass', 'valid！and', 'general', 'g', 'time', 'permit', 'restaurant', 'cafés！i', 'rule', 'totally', 'café', 'impfpass', 'valid', 'choice', 'rule', 'guest', 'respekt']"
203,Müller Café & Bäckerei,4.2,Nick A,"['cute', 'work', ' ', 'study', 'enjoy', 'good', 'brunch', ' ', 'kind', 'café', ' ', 'work', 'place', ' ', 'rare', 'center', 'popular', ' ', 'little', 'crowded', ' ', 'want', 'miss', ' ', 'minus', 'point', 'space', 'limit', 'internet', 'quality', 'unfortunately', 'bite', 'poor', '  ', 'easily', 'improve', 'future', ' ', 'concept', 'unique']",4.0,2023-10-07,en,0.633799135684967,0.1715715527534485,0.194629281759262,"['cute', 'work', 'study', 'brunch', 'kind', 'café', 'work', 'place', 'rare', 'center', 'popular', 'little', 'crowded', 'want', 'miss', 'minus', 'point', 'space', 'limit', 'internet', 'quality', 'unfortunately', 'poor', 'easily', 'future', 'concept', 'unique']","['cute', 'work', 'study', 'brunch', 'kind', 'café', 'work', 'place', 'rare', 'center', 'popular', 'little', 'miss', 'minus', 'point', 'space', 'limit', 'internet', 'quality', 'unfortunately', 'poor', 'easily', 'future', 'concept', 'unique']"
205,Müller Café & Bäckerei,4.2,Tian Chen,"[' ', 'Leckere', 'Croissant', '    ', 'definitiv', 'gehoben', 'Preis']",3.0,2023-08-18,de,0.6553353071212769,0.1202281937003135,0.2244364917278289,"['Leckere_Croissant', '_', 'definitiv', 'gehoben_Preis']","['Leckere_Croissant', '_', 'definitiv', 'gehoben_Preis']"
206,Müller Café & Bäckerei,4.2,Jens,"['grundsätzlich', 'nett', 'laden', ' ', 'angenehme', 'ambienen', ' ', 'schmecken', 'eher', 'durchschnittlich', ' ', 'zudem', 'scheinen', 'Personal', 'Art', 'diversityverein', ' ', 'manchmal', 'verstörend']",4.0,2023-08-10,de,0.540399432182312,0.2012861967086792,0.2583143711090088,"['grundsätzlich', 'angenehme_ambienen', 'eher', 'durchschnittlich', '_', 'zudem', 'Personal', 'Art', 'diversityverein', 'manchmal', 'verstörend']","['grundsätzlich', 'angenehme_ambienen', 'eher', 'durchschnittlich', '_', 'zudem', 'Personal', 'Art', 'diversityverein', 'manchmal', 'verstörend']"
207,Müller Café & Bäckerei,4.2,Joachim S,"['Bäcker', ' ', 'Bestes', 'Café', 'Viertel']",5.0,2023-08-02,de,0.0873170346021652,0.1710204035043716,0.7416625022888184,"['Bäcker', 'Bestes', 'Café', 'Viertel']","['Bäcker', 'Bestes', 'Café', 'Viertel']"
208,Müller Café & Bäckerei,4.2,Michaela Zwink,"['Super', 'Leckere', '   ', 'speisen', '    ', 'nett', 'Personal', '    ', 'gerne', ' ', 'nichtstudenten', ' ', '😀']",5.0,2023-07-31,de,0.0181955900043249,0.0643991529941558,0.9174053072929382,"['Super_Leck', 'nett_Personal', '_', 'gerne', '😀']","['Super_Leck', 'nett_Personal', '_', 'gerne', '😀']"
209,Müller Café & Bäckerei,4.2,Titus Keller,"['love', '😍', ' ']",5.0,2023-06-20,en,0.0182891581207513,0.0845590904355049,0.8971518278121948,['😍'],['😍']
210,Müller Café & Bäckerei,4.2,Betul Balki,"['ice', 'americano', '550', '€', 'super', 'expensive', 'shot', 'espresso', 'ice', '…']",2.0,2023-06-18,en,0.8383364081382751,0.1402628868818283,0.0214007534086704,"['ice', 'espresso', 'ice']","['ice', 'espresso', 'ice']"
211,Müller Café & Bäckerei,4.2,O. A.E,"['nett', 'Café', ' ', 'Croissant', 'Lecker', 'Capuchino', 'ok', '3', 'stern', ' ', 'Bedienung', 'Nett', 'bisschen', 'langsam']",3.0,2023-06-10,de,0.0697938874363899,0.1021319329738617,0.8280741572380066,"['nett_Café', 'Croissant', 'Lecker', 'Capuchino', 'ok', 'Stern', 'Bedienung_Nett', 'langsam']","['nett_Café', 'Croissant', 'Lecker', 'Capuchino', 'ok', 'Stern', 'Bedienung_Nett', 'langsam']"
212,Müller Café & Bäckerei,4.2,Niklas Reinfelder,"['6', '€', 'mittelmäßig', ' ', 'iced', 'Latte', '  ', 'einfach', 'Shot', 'espresso', ' ', '200ml', 'Milch', ' ', 'unzählig', 'Eiswürfel', 'bestehen', 'Unverschämtheit']",1.0,2023-05-29,de,0.4693837761878967,0.1927635222673416,0.3378527164459228,"['mittelmäßig', 'iced_Latte', 'einfach', 'Shot', 'Milch', 'unzählig', 'Eiswürfel', 'Unverschämtheit']","['mittelmäßig', 'iced_Latte', 'einfach', 'Shot', 'Milch', 'unzählig', 'Eiswürfel', 'Unverschämtheit']"
213,Müller Café & Bäckerei,4.2,Philipp K.,"['schön', 'Café', 'tollem', 'Ambiente', 'Super', 'Service', '    ', 'obwohl', 'komplett', 'voll', 'Frühstück', 'schnell', 'bekommen', 'Mitarbeiter', 'freundlich', '    ', 'gerne', '    ', 'Preis', 'Leistung']",5.0,2023-05-18,de,0.0288922358304262,0.0534683689475059,0.917639434337616,"['schön_Café', 'toll', 'Ambiente_Super', 'Service', 'komplett', 'voll', 'Bekommen_Mitarbeiter', 'freundlich', '_', 'gerne', '_', 'Preis', 'Leistung']","['schön_Café', 'toll', 'Ambiente_Super', 'Service', 'komplett', 'voll', 'bekommen_Mitarbeiter_freundlich', '_', 'gerne', '_', 'Preis_Leistung']"
214,Müller Café & Bäckerei,4.2,J,"['durchschnittlich', ' ', 'durchschnittlich', 'heißen', 'schoki', ' ', 'überfordert', 'Service', '       ', 'kuchen', 'Lecker']",2.0,2023-05-17,de,0.716559886932373,0.1387053579092025,0.1447347402572631,"['durchschnittlich', 'durchschnittlich', 'schoki', 'Service', 'kuchen_Lecker']","['durchschnittlich', 'durchschnittlich', 'schoki', 'Service', 'kuchen_Lecker']"
215,Müller Café & Bäckerei,4.2,tom,"['wifi', 'unusably', 'slow']",3.0,2023-05-16,en,0.9273463487625122,0.053827591240406,0.0188260208815336,"['wifi', 'unusably']","['wifi', 'unusably']"
216,Müller Café & Bäckerei,4.2,Marty McFly,"['eigentlich', 'gerne', 'aufgrund', 'toll', 'Auswahl', 'schön', 'Einrichtung', 'Service', 'wegsehen', ' ', 'heutig', 'Besuch', 'Service', 'Produkt', 'enttäuschen']",1.0,2023-05-04,de,0.9270181655883788,0.0537526905536651,0.0192291066050529,"['eigentlich_gern', 'toll_Auswahl', 'schön_Einrichtung', 'Service', 'heutig', 'Besuch', 'Service', 'Produkt']","['eigentlich_gern', 'toll_Auswahl', 'schön_Einrichtung', 'Service', 'heutig', 'Besuch', 'Service', 'Produkt']"
217,Müller Café & Bäckerei,4.2,Elisa Jeremies,"['Lieblingscafés', 'Uni', ' ', 'speisen', 'Lecker', ' ', 'häufig', 'voll', 'ggf', 'wartezeit', 'rechnen', ' ', 'Besucher', 'nutzen', 'Café', 'lernen', 'mehrere', 'Stunde', 'hinweg', ' ', 'schade', 'finden', ' ', 'gäste', 'plätze', 'blockieren']",4.0,2023-05-01,de,0.8775115609169006,0.0646166428923606,0.0578716769814491,"['Lieblingscafés', 'Uni', 'Speisen_Lecker', '_', 'häufig', 'voll', 'ggf', 'wartezeit', 'Besucher', 'Café', 'Stunde', 'schade', 'gäste', 'plätze']","['Lieblingscafés', 'Uni', 'Speisen_Lecker', '_', 'häufig', 'voll', 'ggf', 'wartezeit', 'Besucher', 'Café', 'Stunde', '_', 'schade', 'gäste', 'plätze']"
218,Müller Café & Bäckerei,4.2,hasene gulsah,"['cosy', 'atmosphere', ' ', 'nice', 'staff', ' ', 'yummy', 'food', '🥐', 'ask', '☕', '️']",5.0,2023-04-12,en,0.0334137715399265,0.112121932208538,0.8544643521308899,"['cosy', 'atmosphere', 'nice_staff', 'yummy_food', '🥐', '☕']","['cosy', 'atmosphere', 'nice_staff', 'yummy_food', '🥐', '☕']"
219,Müller Café & Bäckerei,4.2,Yalvac Top,"['kind', 'avocado', 'bread', 'egg', 'smoke', 'salmon', ' ', 'good', 'study', ' ', 'work', ' ', 'breakfast', 'drink']",5.0,2023-04-04,en,0.0398981198668479,0.1567613780498504,0.8033405542373657,"['kind', 'avocado', 'bread', 'egg', 'smoke', 'salmon', 'good', 'study', 'work']","['kind', 'avocado', 'bread', 'egg', 'smoke', 'salmon', 'good', 'study', 'work']"
220,Müller Café & Bäckerei,4.2,Rob Kuf,"['unfreundlich', 'Personal', ' ', 'bitten', ' ', 'Tisch', 'brauchen']",1.0,2023-04-02,de,0.9091172218322754,0.074148803949356,0.0167340375483036,"['unfreundlich_Personal', 'bitt', 'Tisch']","['unfreundlich_Personal', 'bitt', 'Tisch']"
221,Müller Café & Bäckerei,4.2,Dan,"['food', 'okay', ' ', 'service', 'surprisingly', 'unfriendly', ' ', 'come']",2.0,2023-03-31,en,0.9033211469650269,0.0653842464089393,0.0312945134937763,"['service', 'surprisingly', 'unfriendly']","['service', 'surprisingly', 'unfriendly']"
222,Müller Café & Bäckerei,4.2,Anastasia B,"['cozy', 'cute', 'cafe', 'sunday', 'brunch', 'vibe', '   ', 'delicious', 'snack', ' ', 'like', 'avocado', 'toast', 'waffle', '   ', 'spacious', 'interior', 'nice', 'service']",5.0,2023-03-26,en,0.0198463927954435,0.1075305640697479,0.8726230263710022,"['cozy', 'cute', 'cafe', 'sunday', 'brunch', 'vibe', 'delicious_snack', 'waffle', 'spacious', 'interior_nice', 'service']","['cozy', 'cute', 'cafe', 'sunday', 'brunch', 'vibe', 'delicious_snack', 'waffle', 'spacious', 'interior_nice', 'service']"
223,Müller Café & Bäckerei,4.2,Florian Dick,"['cool', 'Location', 'gemütlich', 'trinken', 'freunden', 'treffen', ' ', 'empfehlen', '  ']",5.0,2023-03-25,de,0.0149501869454979,0.0798808634281158,0.9051689505577089,"['cool_Location', 'gemütlich_trink', 'freunden_treffen']","['cool_Location', 'gemütlich_trink', 'freunden_treffen']"
224,Müller Café & Bäckerei,4.2,Amrita Bhatnagar,"['extremely', 'average', ' ', 'order', 'cappuccino', 'hot', 'chocolate', ' ', 'quality', 'average', ' ', 'cake', 'order', 'good']",1.0,2023-03-24,en,0.6620160341262817,0.2160251140594482,0.12195885181427,"['extremely', 'average', 'order_cappuccino', 'hot_chocolate', 'quality', 'average', 'cake', 'order', 'good']","['extremely', 'average', 'order_cappuccino', 'hot_chocolate', 'quality', 'average', 'cake', 'order_good']"
225,Müller Café & Bäckerei,4.2,Liva Brinch Lidén,"['nice', 'interior', ' ', 'pastry', 'dry', ' ', 'matcha', 'good']",3.0,2023-03-16,en,0.0444389581680297,0.1198651418089866,0.8356959223747253,"['nice_interior', 'pastry', 'dry', 'matcha', 'good']","['nice_interior', 'pastry', 'dry', 'matcha', 'good']"
226,Müller Café & Bäckerei,4.2,G,"['nice', 'environment', 'work', 'study', ' ', 'nice', 'wifi', ' ', 'amazing', 'pastry', 'bakery', ' ', 'table', 'group', 'study', 'session']",5.0,2023-02-22,en,0.0298493579030036,0.1124021038413047,0.8577485084533691,"['nice', 'environment', 'work', 'study', 'nice', 'wifi', 'amazing', 'pastry', 'bakery', 'table_group', 'study', 'session']","['nice', 'environment', 'work', 'study', 'nice', 'wifi', 'amazing', 'pastry', 'bakery', 'table_group', 'study', 'session']"
227,Müller Café & Bäckerei,4.2,Nico Broegger,"['Gelungen', 'ambienen', '     ', 'Hafer', ' ', 'Sojamilch', 'Aufpreis', 'kosten', 'einstellen', ' ', 'mittlerweile', 'unnötig', ' ', '   ', 'vegan', 'Option', ' ', 'süße', 'teilch', 'Einzug', 'Karte', 'erhalten', '    ', 'Service', 'Super', 'Nett', '     ', 'cool', 'Ort', 'ratschen', ' ', 'lesen', 'lernen']",4.0,2023-02-11,de,0.0720154494047164,0.0804082602262497,0.8475762605667114,"['Gelunge', 'ambien', 'Hafer', 'Sojamilch', 'Aufpreis', 'mittlerweile', 'unnötig', 'vegan_Option', 'süß', 'Teilch', 'Einzug', 'Karte', '_', 'Service', 'Super_Nett', 'cool', 'Ort']","['Gelunge', 'ambien', 'Hafer', 'Sojamilch', 'Aufpreis', 'mittlerweile', 'unnötig', 'vegan_Option', 'süß', 'Teilch', 'Einzug', 'Karte', '_', 'Service', 'Super_Nett', 'cool', 'Ort']"
228,Müller Café & Bäckerei,4.2,Anna Lina,"['unfreundlich', 'Personal', ' ', 'staubtrocken', 'Semmel', ' ', 'schmeckt', 'Vortag', 'beschwerde', 'unfreundlich', 'entgegenkommend', 'reagieren', ' ', 'Hummusbrot', 'io', '  ', 'preisleistung', ' ', '20', '€', '2', 'belegt', 'brot', ' ', 'Semmel', ' ', '1', 'Tee', 'definitiv', 'überteueren']",1.0,2023-02-05,de,0.9579246044158936,0.0314155556261539,0.0106598231941461,"['unfreundlich_Personal', 'Semmel', '_', 'Vortag', 'unfreundlich', 'entgegenkommend', 'Hummusbrot', 'io', 'Preisleistung', '20_€', 'Brot', 'Semmel', '_', 'Tee', 'definitiv']","['unfreundlich_Personal', 'Semmel', '_', 'Vortag', 'unfreundlich', 'entgegenkommend', 'Hummusbrot', 'io', 'Preisleistung', '20_€', 'Brot', 'Semmel', '_', 'Tee', 'definitiv']"
229,Müller Café & Bäckerei,4.2,Robin,"['toll', 'Auswahl', ' ', 'Super', 'unfreundlich', 'Personal', ' ', 'Kasse', 'unfreundlich', 'drauf', 'hinweisen', 'Kasse', ' ', 'vorhanden', 'Schlange', 'anzustellen', ' ', 'letzter']",1.0,2023-02-05,de,0.6021342277526855,0.1498790234327316,0.2479867935180664,"['Toll_Auswahl', 'Personal', 'Kasse', 'unfreundlich', 'Kasse', 'vorhanden', 'Schlange', 'letzter']","['Toll_Auswahl', 'Personal', 'Kasse', 'unfreundlich', 'Kasse', 'vorhanden', 'Schlange', 'letzter']"
231,Müller Café & Bäckerei,4.2,Mara Kalenga,"['schön', 'Location', 'zuvorkommendes', 'personal']",5.0,2023-01-30,de,0.0192303769290447,0.0584876127541065,0.9222820401191713,"['schön_Location', 'zuvorkommend', 'Personal']","['schön_Location', 'zuvorkommend', 'Personal']"
232,Müller Café & Bäckerei,4.2,Gabriel Neves,"['einfach', 'Café', 'Schönem', 'ambiente']",5.0,2023-01-16,de,0.0203297268599271,0.0777327939867973,0.9019374251365662,"['einfach', 'Café', 'Schönem']","['einfach', 'Café', 'Schönem']"
233,Müller Café & Bäckerei,4.2,Johanna,"['Super', 'günstig', 'entspannen', 'Leute', 'Nett']",5.0,2023-01-14,de,0.0475432872772216,0.1125828847289085,0.8398738503456116,"['Super', 'günstig', 'Leute', 'Nett']","['Super', 'günstig', 'Leute', 'Nett']"
234,Müller Café & Bäckerei,4.2,Helge Meyer,"['Caféinhaber', 'Münchner', 'Humor', ' ', 'verstehen', ' ', 'wirds', ' ', 'Qualität', 'fühlen', ' ', 'müllerniveau', '  ', 'Auswahl', ' ', 'früh', 'lohnen', ' ', 'mittags', 'voll', 'Student', '  ', 'lernen', ' ']",5.0,2023-01-12,de,0.0444356352090835,0.095625452697277,0.85993891954422,"['Caféinhaber', 'Münchner', 'Humor', 'wirds', 'Qualität', 'Müllerniveau', 'Auswahl', 'früh', 'mittags', 'Student']","['Caféinhaber', 'Münchner', 'Humor', 'wirds', 'Qualität', 'Müllerniveau', 'Auswahl', 'früh', 'mittags', 'Student']"
235,Müller Café & Bäckerei,4.2,Kevin John McGuire,"['nett', 'Café', ' ', 'ruhig', 'studieren', ' ', 'Auswahl', 'Fall', 'preiswert']",4.0,2023-01-05,de,0.0798854604363441,0.1910670846700668,0.729047417640686,"['nett_Café', 'ruhig', 'Auswahl', 'Fall', 'preiswert']","['nett_Café', 'ruhig', 'Auswahl', 'Fall', 'preiswert']"
236,Müller Café & Bäckerei,4.2,Nik,"['nett', 'gemütlich', 'Café']",5.0,2023-01-05,de,0.0213620960712432,0.125036671757698,0.8536012172698975,"['nett', 'gemütlich_Café']","['nett', 'gemütlich_Café']"
237,Müller Café & Bäckerei,4.2,Lili Li,"['einzig', 'Nähe', 'Adventsonntag', 'öffnen', ' ', '5sterne']",5.0,2023-01-01,de,0.1598707735538482,0.4309336543083191,0.4091955423355102,"['einzig', 'Nähe', 'Adventsonntag', '5stern']","['einzig', 'Nähe', 'Adventsonntag', '5stern']"
238,Müller Café & Bäckerei,4.2,Lena,"['Chai', 'laten', '😍']",5.0,2022-12-29,de,0.0312029365450143,0.092217318713665,0.876579761505127,"['Chai_lat', '😍']","['Chai_lat', '😍']"
239,Müller Café & Bäckerei,4.2,Nerma Čustović,"['good', 'chill', ' ', 'uni', '🙂']",5.0,2022-12-18,en,0.0261022765189409,0.1332298219203949,0.8406679034233093,"['good_chill', 'uni', '🙂']","['good_chill', 'uni', '🙂']"
240,Müller Café & Bäckerei,4.2,A. Privat,"['Sommer', 'fast', 'hierher', ' ', 'Super', 'Croissant', ' ', 'Latte', 'Macchiatto', ' ', 'Babywage', 'bringen']",5.0,2022-11-29,de,0.0417282097041606,0.096696950495243,0.8615748286247253,"['Sommer', 'fast', 'hierher', 'Super', 'Croissant', 'Latte', 'Macchiatto', 'Babywage']","['Sommer', 'fast', 'hierher', 'Super', 'Croissant', 'Latte', 'Macchiatto', 'Babywage']"
241,Müller Café & Bäckerei,4.2,Stephan Lukasewitz,"['arbeiten', 'gemütlich', 'Kaffeetrinke', ' ', 'Sicherheit', 'Wahl', 'Maxvorstadt', ' ', 'nett', 'Mitarbeiter', ' ', 'leckern', 'Backware', 'gemütlich', 'Ambiente', ' ', 'gerne']",5.0,2022-11-29,de,0.0436482280492782,0.1430197060108184,0.8133320808410645,"['gemütlich', 'Kaffeetrinke', 'Sicherheit', 'Wahl', 'Maxvorstadt', 'nett_Mitarbeiter', 'Backwar', 'gemütlich_Ambiente', 'gerne']","['gemütlich', 'Kaffeetrinke', 'Sicherheit', 'Wahl', 'Maxvorstadt', 'nett_Mitarbeiter', 'Backwar', 'gemütlich_Ambiente', '_', 'gerne']"
242,Müller Café & Bäckerei,4.2,Vera Shutin,"['sh', 'schön']",5.0,2022-11-20,de,0.065007209777832,0.1007407829165458,0.8342519998550415,['schön'],['schön']
243,Müller Café & Bäckerei,4.2,Felix,"['Cafe', 'optisch', 'schön', 'essen', 'russisch', 'Personal', 'unfreundlich', 'überfordert', 'gästen', ' ', 'schrecklich']",2.0,2022-11-13,de,0.9564542770385742,0.0279849227517843,0.0155607601627707,"['Cafe', 'optisch', 'schön', 'essen', 'russisch', 'Personal', 'unfreundlich', 'überfordert', 'gästen', 'schrecklich']","['Cafe', 'optisch', 'schön', 'russisch', 'überfordert', 'gästen', 'schrecklich']"
244,Müller Café & Bäckerei,4.2,Molka Far Hood,"['croissant', '   ', 'nice', 'atmosphere', 'good', 'playlist', 'owner', 'waitress', 'pay', 'attention', 'gave', 'correct', 'change']",4.0,2022-11-10,en,0.2814222872257232,0.2612154483795166,0.4573622345924377,"['croissant', 'nice_atmosphere', 'good', 'playlist', 'owner', 'waitress', 'pay_attention', 'correct', 'change']","['croissant', 'nice_atmosphere', 'good', 'playlist', 'owner', 'waitress', 'pay_attention', 'correct', 'change']"
245,Müller Café & Bäckerei,4.2,C K,"['cappuccino', 'quarktasch', 'Weltklasse']",5.0,2022-11-07,de,0.2026030272245407,0.3199750781059265,0.4774219393730163,"['quarktasch', 'Weltklasse']","['quarktasch', 'Weltklasse']"
246,Müller Café & Bäckerei,4.2,Claas,"['unfreundlich', 'Bedienung']",2.0,2022-11-06,de,0.9447879791259766,0.027384178712964,0.0278279408812522,['unfreundlich_Bedienung'],['unfreundlich_Bedienung']
247,Müller Café & Bäckerei,4.2,Handan,"['Unnette', 'Bedienung', '    ', 'öfters', 'Eröffnung', ' ', 'Renovierung', 'Hab', 'Cafe', 'freunden', 'empfehlen', ' ', 'passieren', ' ', ' ', 'Unnett', 'Kunde', 'sprechen', 'quasi', 'rausschmeißen']",1.0,2022-11-06,de,0.5629816651344299,0.1484236568212509,0.2885946929454803,"['Unnette', 'Bedienung', 'öfter', 'Eröffnung', 'Renovierung', 'Hab', 'Cafe', 'Unnett', 'Kunde', 'quasi']","['Unnette', 'Bedienung', 'öfter', 'Eröffnung', 'Renovierung', 'Hab', 'Cafe', 'Unnett', 'Kunde', 'quasi']"
249,Müller Café & Bäckerei,4.2,Nelson,"['anstatt', 'munich', 'mul', 'Gin', 'Lemon', 'verstecken', 'kupferbech', 'bekommen', ' ', 'Zutat', 'vorhanden', ' ', 'bitte', 'Karte', 'schreiben']",2.0,2022-10-22,de,0.5708682537078857,0.3554375171661377,0.0736942365765571,"['munich', 'Gin', 'Lemon', 'kupferbech', 'Zutat', 'vorhanden', '_', 'bitte', 'Karte']","['munich', 'Gin', 'Lemon', 'kupferbech', 'Zutat', 'vorhanden', '_', 'bitte', 'Karte']"
