index,name,rating,author_title,review_text,review_rating,date,language,negative,neutral,positive
512,Mary's Coffee Club Maxvorstadt,4.3,Line F.,"['look', 'nice', 'unfortunately', 'disappoint', 'experience', '.', 'iced', 'matcha', 'latte', 'ice', 'golden', 'latte', '(', '10', '€', 'total', ')', 'honestly', 'worth', 'price', '...', 'barely', 'notice', 'taste', 'golden', 'latte', 'matcha', 'latte', 'clump', '.', 'rating', 'base', 'drink', '.', 'food', 'good', '.']",3.0,2023-08-30,en,0.898226261138916,0.07749366760253906,0.024280058220028877
513,Mary's Coffee Club Maxvorstadt,4.3,Pia Claßen (Gastroguide),"['essen', 'lecker', 'extrem', 'überteueren', '--', 'portionen', 'winzig', '--', 'lohnen', '--']",1.0,2023-08-29,de,0.941329836845398,0.043844129890203476,0.014826160855591297
514,Mary's Coffee Club Maxvorstadt,4.3,Charlotte Roemer,"['total', 'enttäuschen', '--', 'fing', 'warten', 'draußen', '--', 'ok', '--', 'Drängelt', 'einfach', 'direkt', 'Platz', 'bekommen', '--', 'Organisiert', 'Wartelister', '--', 'passieren', '--', '\n\n  ', '--', 'ok', '--', 'bestellen', '--', 'Burg', '--', 'Foto', 'aussehen', '--', '--', 'stattdessen', 'Avo', 'toast', '--', 'absolut', 'Witz', 'unverschämt', 'Preis', '--', 'toast', 'toast', 'bissch', 'Avocado', 'Crem', 'drauf', '--', '--', 'schade', 'eigentlich', '--', 'fühlen', '--', '--', 'wiederkommen', '--']",3.0,2023-08-27,de,0.8135991096496582,0.12723854184150696,0.05916237458586693
515,Mary's Coffee Club Maxvorstadt,4.3,Christine Ritters,"['Lecker', 'essen', 'winzig', 'Portion', '--', 'Halloumi', 'Bowl', 'bekommen', 'Mini', 'streifen', 'Halloumi', '5', 'Süßkartoffel', 'spaln', 'ansonsten', 'guacamol', '--', 'Hummus', 'Riese', 'haufen', 'raspeln', 'Möhr', '--', 'hungrig', '12,50€.', 'Halloumi', 'Angebot', 'Team', 'Kulanter', 'Verständnis', 'zeigen', '--', '--', 'Fall', 'bowls', 'bestellen', 'hungrig', '--']",1.0,2023-08-17,de,0.4910114109516144,0.2964421212673187,0.2125464379787445
516,Mary's Coffee Club Maxvorstadt,4.3,Rainbow unicorn Love,"['schön', 'Bild', 'Inst', '--', 'laden', 'ausprobieren', '--', '\n  ', 'nett', 'Bedienung', '---', 'speis', 'Geld', 'definitiv', 'wert', '--', '--', '\n  ', '5', 'Euro', 'Stück', 'Lach', '--', '2,50', '€', 'pochieren', 'ei', '--', 'hart', '   ', 'kochen', '--', '--', '   ', '--', '\n  ', 'extras', 'bestellen', '---', 'einfach', 'mager', 'Toast', 'Avocado', 'drauf', '--', '11€.', '\n  ', 'empfehlen', '--', '--']",1.0,2023-08-16,de,0.8321811556816101,0.08257830142974854,0.08524061739444733
517,Mary's Coffee Club Maxvorstadt,4.3,Sabrina S.,"['Nachbarcafe', 'Service', 'glänzt', 'Getränkebstelling', '--', 'Ertsen', '--', 'Mary', 'Coffee', 'Club', '--', 'sagen', '--', 'Unterschied', 'Nacht', '--', 'München', 'Netter', 'Service', 'generell', 'selten', 'gestern', 'durchweg', 'Super', 'Nett', 'bedienen', 'Servicekräft', 'Wahnsinnig', 'sympathisch', 'Umgang', 'gästen', 'pflegen', '--', 'Abgeseh', 'essen', 'tollen', '--', 'sowieso', 'Super', '--', '\n  ', 'Top', 'Service', '--', 'lob', '--']",5.0,2023-08-14,de,0.17688611149787903,0.1271480917930603,0.6959658265113831
518,Mary's Coffee Club Maxvorstadt,4.3,Antonio Di Tanos,"['large', 'cake', 'portion', 'tasty', '.', 'complaint', 'whatsoever', '.']",4.0,2023-08-13,en,0.06691370904445648,0.18076856434345245,0.7523177862167358
519,Mary's Coffee Club Maxvorstadt,4.3,Aisha Pu,"['2', 'Stern', 'abziehen', '--', 'extra', 'waffeln', '--', '--', 'Teig', 'waffeleisen', '--', 'schade', '--', 'stattdessen', 'Bananenbrot', 'nehmen', '--', 'ok', '-', 'Konsistenz', 'Bananenbrot', '--', 'erinnern', 'eher', 'rührkuch', '--', 'geschmacklich', 'ok', '-', 'Minuspunkt', 'lästig', 'wesp', 'Terrasse', 'draußen', '--', 'echt', 'Spaß', '--', 'Sekunde', 'essen', 'genießen', '--']",3.0,2023-08-13,de,0.9372962117195129,0.047878384590148926,0.014825391583144665
520,Mary's Coffee Club Maxvorstadt,4.3,Michaela Zwink,"['typisch', 'gehypt', 'läd', 'Geduld', 'bringen', 'Platz', 'Raum', 'bekommen', '--', '   ', 'vertretbar', 'Sonntag', '--', '   ', 'Service', 'Super', 'freundlich', 'schnell', '--', '   ', 'essen', 'Leck', 'Besuch', 'wert', '--', '   ', 'lediglich', 'extrem', 'Lautstärke', 'finden', 'störend', '--', '   ', 'Unterhaltung', 'echt', 'schwierig', '--']",5.0,2023-08-06,de,0.7883853912353516,0.08443059772253036,0.12718404829502106
521,Mary's Coffee Club Maxvorstadt,4.3,L Vervuren,"['long', 'wait', 'outside', 'sit', 'table', 'right', 'door', '.', 'receive', 'food', 'people', 'start', 'wait', 'inside', 'sit', '.', 'stand', 'close', 'able', 'eat', 'food', '.', 'purposely', 'leave', 'door', 'open', 'constantly', 'stare', 'eat', ',', 'uncomfortable', 'experience', '.', 'long', 'time', 'staff', '.', 'food', 'good', ',', 'enjoy', 'way', '.', 'leave', 'soon', 'possible', 'pressure', 'people', 'wait', '.', 'recommend', '.']",2.0,2023-08-06,en,0.8523354530334473,0.12043971568346024,0.027224790304899216
522,Mary's Coffee Club Maxvorstadt,4.3,Veronika Gärtner,"['völlig', 'überteueren', '--', 'bekommen', '--', 'Halloumi', 'Bowl', '13,50', '€', '--', 'zutaen', 'Boden', 'bedeckt', '--', 'Bowl', 'nennen', '--', 'schade', '--', 'hierzu', 'zumindest', 'bissch', 'Brot', 'bekommen', '--', 'sogenannter', 'Bowl', 'hauptsächlich', 'hummus', 'Guacamol', 'bestehen', '--', '\n  ', 'Service', 'völlig', 'überfordern', '--', 'arm', 'Mädchen', 'gesamen', 'Laden', '+', 'terassen', '--', 'sogar', 'neu', 'ankommend', 'gäste', 'wegschicken', '--', 'trotz', 'frei', 'Tisch', '--', 'annähernd', 'Service', 'hinterherkommen', '--', '\n  ', 'Außerd', 'sitzen', 'direkt', 'Tür', 'terassen', '--', 'ständig', 'stehen', 'fürchterlich', 'reingestürmen', '--', 'ungemütlich', '--', '\n  ', 'Ambien', 'ebenfalls', 'laut', '--']",2.0,2023-08-03,de,0.7503550052642822,0.1805340051651001,0.06911101192235947
523,Mary's Coffee Club Maxvorstadt,4.3,Stefan Ehrlinger,"['feines', 'essen', '👍', '🏼', '☕']",5.0,2023-08-02,de,0.012940771877765656,0.06534663587808609,0.9217126369476318
524,Mary's Coffee Club Maxvorstadt,4.3,Paul W,"['force', 'customer', 'tip', 'good', 'service', '!', '?', 'mean', '!', 'rude', '😡']",3.0,2023-08-01,en,0.9519261121749878,0.034558434039354324,0.013515489175915718
525,Mary's Coffee Club Maxvorstadt,4.3,A. Lisnevska,"['want', 'enjoyable', 'experience', 'friend', 'family', 'brunch', '/', 'lunch', 'recommend', '.', '\n\n  ', 'bad', 'service', 'cafe', '.', '\n  ', 'wait', 'hour', 'site', '.', 'forget', ',', 'food', 'watch', '10min', 'bring', 'cutlery', '.', 'challenge', 'face', 'bread', '.', '\n  ', 'honestly', ',', 'pretty', 'bad', 'experience', '.', ',', 'food', 'worth', 'money', ';)']",1.0,2023-07-31,en,0.9201898574829102,0.06071023643016815,0.01909993402659893
526,Mary's Coffee Club Maxvorstadt,4.3,steffi.passionandaction,"['Qualität', 'Gericht', '--', 'Getränk', 'teuer', '\n  ', 'nett', 'Service', '--', 'Küche', 'voll', 'Auslastung', 'überfordern', '--', '\n  ', 'absolut', '5', 'stern', 'Potenzial', '--']",3.0,2023-07-30,de,0.9446431994438171,0.04013209789991379,0.015224648639559746
527,Mary's Coffee Club Maxvorstadt,4.3,Ti Wi,"['vorne', 'hinten', 'unterirdisch', '--', '\n\n  ', '---', 'bitten', '--', 'Tisch', 'abgewischt', '-', 'sichtlich', 'überfordern', 'Bedienung', 'Schwester', 'Essensreste', 'Schoß', 'Gewischt', '\n\n  ', '--', '1,5h', 'Ankunft', 'essen', '\n\n  ', '--', 'essen', 'kalt', '\n\n  ', '--', 'rührei', 'gelb', 'wissen', '--', 'sichtlich', 'Pfann', 'aufschlagen', '--', '\n\n  ', '---', 'pochier', 'ei', 'Hartgekocht', '\n\n  ', '-', 'toast', 'Ecke', 'fehlen', '--', 'abgebissen', '\n\n  ', '--', 'toast', 'labbrig', 'kalt', '\n\n  ', '--', 'maßlos', 'überteueren', '\n\n  ', '--', 'zurückgehen', 'lassen', 'süffisant', '--', 'wiedersehen', '--', 'hinterher', 'bekommen', '\n\n  ', '--', 'essen', '--', 'Service', '--', 'unfreundlich', 'uneinsichtig', 'Bedienung', '\n\n  ', '--', 'Lust', '--', '--', 'Post', 'Anwalt', 'Cafés', 'bekommen', '--', 'geben', 'Rezension', 'Anonym', '\n\n  ', '--', 'nimmer', '--', 'wiedersehen']",1.0,2023-07-30,de,0.5095407962799072,0.37127140164375305,0.11918782442808151
529,Mary's Coffee Club Maxvorstadt,4.3,D A,"['angenehm', 'Lecker', '--', '\n  ', 'schön', 'Lern', 'Atmosphäre', '--', 'Wlan', '--', 'allzu', 'laut', 'steckdosen', '--', '--', '\n  ', 'essen', 'hausgemacht', 'Waffel', 'pochieren', 'ei', '-', 'Bacon', '--', 'Tomat', '--', 'Basilikum', 'Leckere', 'soß', 'bestellen', '--', 'perfekt', 'schecken', '--']",5.0,2023-07-26,de,0.10345600545406342,0.13332900404930115,0.7632150053977966
530,Mary's Coffee Club Maxvorstadt,4.3,Veronika Zueva,"['modern', 'ansagen', 'Café', 'Frühstück', 'kaffen', '--', 'Geschmack', 'bissch', 'Hip', 'essen', 'lecker', '--']",4.0,2023-07-25,de,0.06694729626178741,0.1633577197790146,0.769694983959198
532,Mary's Coffee Club Maxvorstadt,4.3,Luis Zellner,"['äußerst', 'freundlich', 'jung', 'dame', 'bedienen', '--', 'Service', 'münchner', 'Kaff', 'erfahren']",5.0,2023-07-15,de,0.0468531958758831,0.0954582691192627,0.8576885461807251
533,Mary's Coffee Club Maxvorstadt,4.3,Luzie Brunner,"['20', 'Minute', 'Getränk', 'warten', '--', 'Orangensaft', 'Wasser', 'verdünnen', 'überteuern']",1.0,2023-07-14,de,0.797020435333252,0.18338142335414886,0.019598141312599182
535,Mary's Coffee Club Maxvorstadt,4.3,Anna Moron,"['Bedienung', 'nett', 'ziemlich', 'überraschen', 'Rührei', '--', 'getrocknet', 'scheiben', 'Brot', '--', 'bissch', 'Lach', '16', '€', 'bezahlen', '--', 'Foto', 'Preis', 'Leistung', 'passen', '--']",2.0,2023-07-02,de,0.7805584669113159,0.10212573409080505,0.11731582880020142
536,Mary's Coffee Club Maxvorstadt,4.3,Anna Hoffmann,"['twice', 'time', 'florentine', 'waffle', '.', 'absolutely', 'delicious', '!', 'good', ',', 'good', '.', 'drank', 'campari', 'amalfi', 'absolutely', 'amazing', '!', '\n  ', 'waitress', 'enjoy', 'experience', '!', 'love', 'atmosphere', 'love', 'brunch', ',', 'definitely', 'recommend', '!', '!']",4.0,2023-06-27,en,0.0451078824698925,0.10437574982643127,0.8505163788795471
537,Mary's Coffee Club Maxvorstadt,4.3,Márton Gergely,"['quality', 'significantly', 'drop', 'compare', 'year', '.', '   ', 'bad', 'eat', 'anymore', '.', 'realy', 'basic', 'brunch', 'food', 'prepare', 'home', '…']",1.0,2023-06-25,en,0.4832504987716675,0.23441748321056366,0.28233209252357483
538,Mary's Coffee Club Maxvorstadt,4.3,Ilinca-Cosmina Popescu,"['good', 'carrot', 'cake', '❤', '️']",5.0,2023-06-25,en,0.026788832619786263,0.08092401176691055,0.8922871351242065
539,Mary's Coffee Club Maxvorstadt,4.3,Maram Elsayed,"['egg', 'toast', 'good', 'normal', 'waffle', 'amaze', '🤩', '\n  ', 'good', '👍']",4.0,2023-06-18,en,0.04604798182845116,0.10674072057008743,0.8472113609313965
540,Mary's Coffee Club Maxvorstadt,4.3,ahmed nabil,"['homemade', 'waffle', 'great', 'option', '🥰']",4.0,2023-06-18,en,0.017160341143608093,0.10073049366474152,0.8821092247962952
541,Mary's Coffee Club Maxvorstadt,4.3,Evelyn Corrales,"['breakfast', 'burger', 'tasty', 'price', '(', '13,50', '€', ')']",3.0,2023-06-11,en,0.7645994424819946,0.18595556914806366,0.049445003271102905
542,Mary's Coffee Club Maxvorstadt,4.3,Andres Jacome,"['13', '€', 'Avocado', 'beschmieren', 'Brot', '--', '\n  ', 'magenfülle', '--', '1', '--', '5', 'hungrig', '--', '\n  ', 'Geschmack', '--', '3', '--', '5', 'Toastränder', 'Hart', 'innen', 'toast', 'weich', '--', '\n  ', 'Preis', '--', '2', '--', '5-', '>', '11', '€', 'toast', '2', '€', 'Spiegelei', '\n  ', 'ambienen', '--', '5', '--', '5', 'gemütlich', 'Service', '--']",3.0,2023-06-11,de,0.3394621014595032,0.31043338775634766,0.3501044809818268
543,Mary's Coffee Club Maxvorstadt,4.3,E,"['essen', '--', 'extrem', 'laut', 'sodass', 'unterhalten', '--', 'zudem', 'besonder', '--', 'Freund', 'Brunch', 'Spot', 'empfehlen', '--']",3.0,2023-06-07,de,0.8774246573448181,0.08893439918756485,0.03364091366529465
544,Mary's Coffee Club Maxvorstadt,4.3,Aylin,"['Cappuccino', 'lecker', 'essen', 'besonderer', 'Preis', '--', 'Lokation', 'klein', 'laut', '--', 'Service', 'freundlich', 'schnell']",4.0,2023-06-04,de,0.8188881278038025,0.12534911930561066,0.055762745440006256
545,Mary's Coffee Club Maxvorstadt,4.3,Aleksandra Morka,"['update', ':', 'email', 'lawyer', 'state', 'visit', 'review', 'delete', 'provide', 'proof', '.', 'ridiculous', ',', 'recommend', 'improve', 'service', 'instead', 'bully', 'dissatisfied', 'customer', '.', '\n  ', '//', '\n  ', 'lemonade', 'good', ',', 'avocado', 'toast', 'okay', 'good', ',', 'feel', 'welcome', 'staff', '-', 'wait', 'long', 'seat', 'serve', '(', 'menu', 'counter', ')', ',', 'different', 'drink', '.', 'wish', 'experience', 'unfortunately', 'expectation', 'meet', ':(']",1.0,2023-06-03,en,0.8566179871559143,0.100382000207901,0.043000031262636185
546,Mary's Coffee Club Maxvorstadt,4.3,Elisa Jeremies,"['toll', 'Atmosphäre', '--', 'Leckerer', 'essen', '--', '--', 'Nutella', 'Waffel', '--', 'Cookie', 'dough', '--', 'vegan', '--', '🥞', '☕', '️und', 'Avocado', 'toast', 'pochieren', 'ei', '🥑']",5.0,2023-06-03,de,0.03683013096451759,0.20646478235721588,0.756705105304718
547,Mary's Coffee Club Maxvorstadt,4.3,Lisa D.,"['überteuern', 'laden', 'Wahnsinnig', 'besonderer', 'Gericht', '--', '--', 'Toast', '--', '--', '--', 'evtl.', '--', 'falsch', '--', 'bestellen', '--', 'enttäuschen', '--', 'Cooler', 'laden', '--', 'Optik', '--', 'gold', 'Milk', 'Begleitung', 'eher', 'Witz', '--', 'bissch', 'Pulver', 'obendrauf', 'verteilen', '--', '--']",3.0,2023-06-02,de,0.8860654234886169,0.09266427904367447,0.02127031981945038
548,Mary's Coffee Club Maxvorstadt,4.3,prabhanshi gaur,"['highly', 'overprice', 'overhype', '!', 'house', 'special', 'banana', 'bread', 'serve', 'weird', 'taste', 'cream', 'sweet', 'taste', '.', 'good', 'service', 'nice', '.', 'avacado', 'toast', 'bland', 'bread', 'poor', 'quality', ',', 'definitely', 'worth', '€', '11', '.', 'recommend', 'grab', 'quick', '.']",2.0,2023-05-30,en,0.9172616004943848,0.05534301698207855,0.027395348995923996
549,Mary's Coffee Club Maxvorstadt,4.3,Amit Nath Singh,"['beautiful', 'lovely', 'staff', '.', 'good', 'drink', '.', 'service', 'fast', 'waiter', 'attend', 'polite', '.', ',', 'food', 'meet', 'expectation', '.', 'avocado', 'toast', 'house', 'special', 'banana', 'bread', '.', 'bread', 'avocado', 'serve', '(', 'germany', 'famous', 'bread', ')', 'banana', 'bread', 'decent', '.', 'overall', ',', 'recommend', 'casual', 'drink', '.', 'constructive', 'criticism', 'maybe', '   ', 'improve', 'time', '.', 'update', 'visit', 'round', '2', '.']",3.0,2023-05-30,en,0.2156255543231964,0.1879926323890686,0.5963817834854126
550,Mary's Coffee Club Maxvorstadt,4.3,Ronnie Rebstock,"['essen', 'sonderlich', '--', 'teuer', '--', 'Preis', 'Leistung', 'passen', '--', 'einzig', 'plus', 'Punkt', 'freundlich', 'Personal', '--']",2.0,2023-05-29,de,0.9450054168701172,0.03855658322572708,0.016438033431768417
551,Mary's Coffee Club Maxvorstadt,4.3,Theodor Ullmann,"['teuer', 'geschmacklich', '--', 'daheim', 'sogar', '--', 'plus-punkt', 'Personal', 'Nett', 'leiben', '--']",2.0,2023-05-29,de,0.8446218967437744,0.06050487235188484,0.09487318247556686
552,Mary's Coffee Club Maxvorstadt,4.3,monyou 97,"['Preis', '--', 'Leistungsverhältnis', 'stimmig', '--']",2.0,2023-05-27,de,0.7100581526756287,0.22033840417861938,0.06960340589284897
553,Mary's Coffee Club Maxvorstadt,4.3,Erika Lara,"['essen', '--', 'portionen', 'klein', '--', 'Sitz', 'nah', 'Beieinand', '--', 'Gespräch', 'gäste', 'hören', '--']",2.0,2023-05-21,de,0.7074354887008667,0.25555965304374695,0.037004873156547546
554,Mary's Coffee Club Maxvorstadt,4.3,Noora Al Awar,"['find', 'small', 'couple', 'recommendation', 'work', '.', 'love', 'hospitality', 'host', 'apologize', 'advance', 'service', 'slow', 'crowd', 'nt', 'mind', '.', '\n  ', 'cozy', 'vibe', ',', 'want', 'chill', 'day', '.', '\n  ', 'flat', 'white', ',', 'abit', 'milky', 'like', 'latte', ',', 'good', '.', '\n  ', 'halloumi', 'sandwich', 'lunch', ',', 'light', 'flavorful', '!', '\n  ', 'overall', 'good', 'experience', 'come']",4.0,2023-05-17,en,0.14667107164859772,0.2274811714887619,0.6258477568626404
555,Mary's Coffee Club Maxvorstadt,4.3,Anna “Anthek13” Kaufmann,"['Bananenbrot', '2go', 'enttäuschen', '--', 'Bananenbrot', 'völlig', 'überteuern', '8.50.', 'geschmacklich', 'Bananenbrot', '--', 'mmn', 'Normaler', 'schoko-', 'rührkuch', 'Zucker', '--', '\n  ', 'schaden', '--', 'ambien', 'Café', 'schön', '   ', 'Servicekraft', 'überaus', 'freundlich', '--']",2.0,2023-05-17,de,0.8292867541313171,0.08937297016382217,0.08134020119905472
556,Mary's Coffee Club Maxvorstadt,4.3,Julia Panasenko,"['wait', '20', 'minute', 'enter', '.', 'delicious', '.', '8', '10', 'point', '.', 'possible', 'pay', 'card', '.']",4.0,2023-05-16,en,0.060807324945926666,0.17741671204566956,0.7617759108543396
557,Mary's Coffee Club Maxvorstadt,4.3,Nicole N.,"['portion', 'Preis', 'klein', '--', '2.', 'Frühstück', 'halbwegs', '--']",4.0,2023-05-14,de,0.9226770401000977,0.06231332942843437,0.015009534545242786
558,Mary's Coffee Club Maxvorstadt,4.3,Mo Independent,"['schrecklich', 'Service', '--', '--', '--', 'Cent', 'Wert', '--']",1.0,2023-05-13,de,0.9511468410491943,0.026590941473841667,0.02226220816373825
559,Mary's Coffee Club Maxvorstadt,4.3,Chelvis Choon,"['lovely', 'friendly', 'staff', '!', 'lovelier', 'space', '.', 'sit', 'porch', ',', 'afternoon', 'sun', '😊', 'comfy', 'space', 'indoor', 'cool', '.', 'like', 'fairly', 'popular', ',', 'quaint', 'little', 'cafe', 'work', '.', 'iced', 'cappuccino', 'avo', 'smash', 'toast', '.', 'especially', 'love', ',', 'fragrant', '.', 'portion', 'toast', 'little', 'small', ',', 'like', 'light', 'snack', '-', 'add', 'extras', 'fill', '!', '\n  ', 'little', 'trouble', 'find', 'hide', 'ideal', '(', ')', 'away', 'hustle', 'bustle', 'main', 'street', '.']",4.0,2023-05-07,en,0.31545719504356384,0.31009700894355774,0.37444576621055603
560,Mary's Coffee Club Maxvorstadt,4.3,Maximilian Kirchner,"['fantastic', 'nice', 'staff', '!', 'come', 'work', '   ', 'enjoy', 'flat', 'white', '!', 'recommend', '!']",5.0,2023-05-06,en,0.012094025500118732,0.057291578501462936,0.9306143522262573
561,Mary's Coffee Club Maxvorstadt,4.3,Ferra,"['sagen', '--', 'einfach', '10', '--', '10', 'Geschmack', '--', 'mags', '--', 'Dritt', 'Soo', 'schmecken', '--', 'unbedingt', 'empfehlen', '--', '--']",5.0,2023-05-06,de,0.02293265610933304,0.04510116204619408,0.9319661855697632
562,Mary's Coffee Club Maxvorstadt,4.3,Al Asswad,"['zufällig', 'landen', '-', 'anzieh', 'Bewertung', '--', 'nachhinein', 'erklären', '--', 'Getränk', 'fallen', 'Kategorie', 'ungenießbar', '--', 'Matcha', 'latt', 'Aquarium', 'Wasser', 'schmecken', '--', 'billigsen', 'matcha-pulver', 'kennen', '--', 'Chai', 'laten', 'total', 'verzuckteren', '--', 'handeln', 'wässrig', 'Milch', '-', 'Hauch', 'zimn', '--', 'Linie', 'Zucker', '--', '\n  ', 'Burg', 'Preis', 'klein', 'trüffelburger', 'fehlen', 'Trüffel', '--', 'Süßkartoffel', 'spalten', '--', '--', 'Must', 'Have', '--', 'Kart', 'angepriesen', 'bestehen', '3', '--', 'süßkartoffel', 'pommes', '--', '\n  ', 'personal', 'freundlich', '--', 'langsam', '--', 'definitiv', 'wiederkommen', '-', 'absurd', 'Erlebnis', '--']",2.0,2023-04-28,de,0.5504377484321594,0.35430148243904114,0.09526074677705765
564,Mary's Coffee Club Maxvorstadt,4.3,Silvia K.,"['Chai', 'Latte', '5', '--', '5', 'Stern', '--', '\n  ', 'Rest', 'ok', ':)', '-', '\n  ', 'Café', 'Reservierung', 'besuchen', '--', 'direkt', 'Öffnungszeit', '--', 'starten', '--', 'Café', 'eher', 'Wartezeit', 'verbinden', '--', '\n  ', 'frühstückskaren', 'UN', 'eher', 'teuer', 'preis-leistungsklasse', '--']",4.0,2023-04-20,de,0.25263985991477966,0.24357391893863678,0.5037862062454224
565,Mary's Coffee Club Maxvorstadt,4.3,Taguhi Ustabashyan,"['nett', 'örtch', 'Brunch', '-', 'essen', 'Superlecker', '--', 'Preisverhältnis', '--', 'Mitarbeiter', 'Nett', '👌', '🏼', '🌺']",5.0,2023-04-18,de,0.032279182225465775,0.07417468726634979,0.8935461640357971
566,Mary's Coffee Club Maxvorstadt,4.3,Janet Mae Lee,"['love', 'vibe', 'food', 'fresh', 'sad', 'avocado', 'available', '.', 'delivery', 'man', 'come', 'avocado', '.', 'lovely', 'offer', 'let', 'wait', 'willing', '.', 'love', 'come', 'try', 'avocado', '.']",4.0,2023-04-17,en,0.39155375957489014,0.2188190519809723,0.3896271586418152
567,Mary's Coffee Club Maxvorstadt,4.3,Daniela G.,"['nett', 'lokal', 'äußerst', 'freundlich', 'Bedienung', '--', 'ambient', 'Liebevoller', '-', 'fehl', 'Detail', 'tisch', 'Möglichkeit', 'Sache', 'Aufzuhäng', '--', 'essen', 'Lecker', '--', '\n\n  ', 'samstags', 'bilden', 'schlangen', '10', '--', 'Glück', 'vorher', '--', 'voraus', 'Tisch', '--', 'plätz', 'reservieren', '--']",4.0,2023-04-16,de,0.14943714439868927,0.12535184621810913,0.7252110242843628
568,Mary's Coffee Club Maxvorstadt,4.3,Julius Köber,"['Lecker', 'nett', 'Mitarbeiter']",5.0,2023-04-10,de,0.03116746060550213,0.06237037852406502,0.9064621329307556
569,Mary's Coffee Club Maxvorstadt,4.3,San P.,"['--', 'belieben', 'Café', 'Universitätsnähe', '--', 'fein', 'Auswahl', '--', 'vegan', '+', 'vegetarisch', '--', '--', '--', 'porridge', '&', 'Sauerteigtoast', 'avocado', 'Lecker', '--', 'Stern', 'Abzug', 'lediglich', '--', 'tischen', 'eng', 'aneinander', 'stellen', '--', 'Meinung', '--', '--', 'privatsphär', '--', '--', 'wiederkommen', 'Lecker', 'Service', 'freundlich', '😊']",4.0,2023-04-07,de,0.14581432938575745,0.15332730114459991,0.7008584141731262
570,Mary's Coffee Club Maxvorstadt,4.3,Maren Bayer,"['25', 'Min', 'bestellen', '--', 'Bedienung', 'stressen', 'kundenfreundlich']",1.0,2023-04-06,de,0.9336403012275696,0.05438521131873131,0.011974500492215157
571,Mary's Coffee Club Maxvorstadt,4.3,Lucas-Benjamin,"['Cappuccino', 'Lecker', '--', 'ambienen', 'Passt', '👍', 'empfehl', 'Netter', 'Service', '--', 'Mfg', 'luc']",5.0,2023-04-03,de,0.022944767028093338,0.058097973465919495,0.9189572930335999
572,Mary's Coffee Club Maxvorstadt,4.3,Leonid Lytvynenko,"['hilarious', '–', 'brother', 'leave', 'bad', 'review', 'folk', 'force', 'google', 'lawyer', 'delete', '.', 'literally', 'wait', '30', 'minute', 'queue', 'figure', 'plenty', 'spare', 'inside', '.', 'let', 'realistic', ',', 'pretend', 'cool', 'hipst', 'nice', 'photo', ',', 'combination', 'price', ',', 'service', ',', '(', 'highly', 'subjective', ',', ')', 'far', '.', 'food', 'good', 'bread', 'toast', '(', 'possible', 'germany', ',', 'dozen', 'different', 'tasty', '""', 'brot', '""', '🥖', '?', ')', '.', '\n  ', 'understand', 'hard', 'run', 'caffe', 'business', 'wish', 'luck', '(', 'sincerely', 'hope', 'improve', ')', ',', 'let', 'face', '🤷']",1.0,2023-03-31,en,0.49956876039505005,0.27989447116851807,0.22053667902946472
573,Mary's Coffee Club Maxvorstadt,4.3,Fee vl,"['toll', 'essen', '--', 'nett', 'Bedienung', '--', 'gemütlich', 'Ambiente', 'schnell', 'Internet', '--', 'sehen', 'Wlan', 'arbeiten', 'Kaff', 'trinken', '--', '   ', 'ideal', 'business', 'trips', '--', 'Selbstständige', '--']",5.0,2023-03-31,de,0.02546861208975315,0.06513817608356476,0.9093931317329407
575,Mary's Coffee Club Maxvorstadt,4.3,Lisa Castan,"['--', '--', 'update', '--', 'via', 'Google', 'Beschwerde', 'Rechtsanwalt', 'bekommen', '--', 'einfach', 'behaupten', 'niemals', 'lokal', '--', 'Stimme', 'schlicht', 'ergreifend', '--', 'versteh', 'Kommentar', 'verifiziern', '--', 'Frage', 'freundlich', 'beweisen', '--', '--', 'behaupten', 'einfach', 'falsch', '--', 'beweisen', '--', 'zusätzlich', 'vermuten', 'mitbewerb', 'Wettbewerbsrecht', 'verletzen', '--', '--', 'Skandal', '--', '\n  ', 'feststell', 'Bewertung', 'schreiben', '--', 'selber', 'beschwerde', 'Rechtsanwalt', 'bekommen', '--', 'empfehlen', 'dringend', 'Dienstleistung', 'Frage', 'zustellen', 'anstatt', 'vorzustell', 'Bewertung', 'lügen', '--', '\n\n  ', 'enttäuschen', '--', 'warten', '--', '25', 'Minute', '--', '   ', 'Getränk', 'bekommen', 'falsch', '--', 'Avocado', 'Smash', 'bestellen', '-', '   ', 'Brot', 'getoast', 'avocado', 'arg', 'Zitrone', 'schmecken', 'säure', 'fast', 'essbar', '--', 'Kirschtomat', 'Beilage', 'Deko', '--', '2', 'Kirschtomat', '--', '--', '2', '€', 'zusätzlich', 'Rührei', 'bezahlen', '--', 'Rührei', 'Echt', 'lohnen', '--', 'Avocado', 'Smash', 'kosten', '9', '€', 'Prinzip', 'getoast', 'broten', 'Avocado', 'Zitrone', 'schmecken', 'bissch', 'Deko', '--', 'Fazit', 'Preis', 'stimmen', 'Menge', 'Qualität', 'überein', '--']",1.0,2023-03-27,de,0.4753541648387909,0.41991305351257324,0.10473278909921646
